character_name,story_name,primary_archetype,match_type,imdb_tconst,imdb_titleType,imdb_primaryTitle,imdb_startYear,imdb_genres
Butch Coolidge,Pulp Fiction,Lone Wolf-Demon-Hero,exact,tt0110912,movie,Pulp Fiction,1994.0,"Crime,Drama"
Jennifer Check,Jennifer's Body,Hero-Adventurer-Demon,exact,tt1131734,movie,Jennifer's Body,2009.0,"Comedy,Horror"
Anita 'Needy' Lesnicki,Jennifer's Body,Traditionalist-Outcast-Angel,exact,tt1131734,movie,Jennifer's Body,2009.0,"Comedy,Horror"
Chip Dove,Jennifer's Body,Fool-Outcast-Angel,exact,tt1131734,movie,Jennifer's Body,2009.0,"Comedy,Horror"
Destiny,Hustlers,Hero-Angel-Adventurer,exact,tt1604115,movie,Hustlers,2010.0,"Comedy,Drama"
Ramona Vega,Hustlers,Demon-Adventurer-Hero,exact,tt1604115,movie,Hustlers,2010.0,"Comedy,Drama"
Elizabeth,Hustlers,Angel-Hero-Traditionalist,exact,tt1604115,movie,Hustlers,2010.0,"Comedy,Drama"
Frank Abagnale,Catch Me If You Can,Demon-Hero-Adventurer,exact,tt0310854,movie,Catch Me If You Can,1959.0,Drama
Carl Hanratty,Catch Me If You Can,Traditionalist-Hero,exact,tt0310854,movie,Catch Me If You Can,1959.0,Drama
Ash Ketchum,Pokémon,Angel-Adventurer,exact,tt15120424,tvSeries,Pokémon,,"Action,Adventure,Comedy"
Misty,Pokémon,Diva-Adventurer-Hero,exact,tt15120424,tvSeries,Pokémon,,"Action,Adventure,Comedy"
Brock,Pokémon,Brute-Adventurer-Angel,exact,tt15120424,tvSeries,Pokémon,,"Action,Adventure,Comedy"
Professor Oak,Pokémon,Angel-Hero,exact,tt15120424,tvSeries,Pokémon,,"Action,Adventure,Comedy"
Jessie,Pokémon,Hero-Adventurer-Demon,exact,tt15120424,tvSeries,Pokémon,,"Action,Adventure,Comedy"
Prince Hamlet,Hamlet,Geek-Outcast-Demon,exact,tt0001242,short,Hamlet,1908.0,"Drama,Short"
Queen Gertrude,Hamlet,Traditionalist-Diva,exact,tt0001242,short,Hamlet,1908.0,"Drama,Short"
King Claudius,Hamlet,Demon,exact,tt0001242,short,Hamlet,1908.0,"Drama,Short"
Polonius,Hamlet,Diva-Demon-Traditionalist,exact,tt0001242,short,Hamlet,1908.0,"Drama,Short"
Ophelia,Hamlet,Angel-Adventurer-Outcast,exact,tt0001242,short,Hamlet,1908.0,"Drama,Short"
Horatio,Hamlet,Outcast-Hero-Angel,exact,tt0001242,short,Hamlet,1908.0,"Drama,Short"
Serena van der Woodsen,Gossip Girl,Demon-Diva-Adventurer,exact,tt0397442,tvSeries,Gossip Girl,2007.0,"Drama,Romance"
Blair Waldorf,Gossip Girl,Demon-Diva-Hero,exact,tt0397442,tvSeries,Gossip Girl,2007.0,"Drama,Romance"
Dan Humphrey,Gossip Girl,Traditionalist-Geek-Outcast,exact,tt0397442,tvSeries,Gossip Girl,2007.0,"Drama,Romance"
Nate Archibald,Gossip Girl,Diva-Angel-Brute,exact,tt0397442,tvSeries,Gossip Girl,2007.0,"Drama,Romance"
Chuck Bass,Gossip Girl,Hero-Demon,exact,tt0397442,tvSeries,Gossip Girl,2007.0,"Drama,Romance"
Lily van der Woodsen,Gossip Girl,Sophisticate-Diva-Hero,exact,tt0397442,tvSeries,Gossip Girl,2007.0,"Drama,Romance"
Rufus Humphrey,Gossip Girl,Outcast-Angel,exact,tt0397442,tvSeries,Gossip Girl,2007.0,"Drama,Romance"
Jenny Humphrey,Gossip Girl,Adventurer-Demon,exact,tt0397442,tvSeries,Gossip Girl,2007.0,"Drama,Romance"
Vanessa Abrams,Gossip Girl,Demon-Outcast,exact,tt0397442,tvSeries,Gossip Girl,2007.0,"Drama,Romance"
Dorota Kishlovsky,Gossip Girl,Hero-Angel,exact,tt0397442,tvSeries,Gossip Girl,2007.0,"Drama,Romance"
John Carter,ER,Diva-Angel-Hero,exact,tt0108757,tvSeries,ER,1994.0,"Drama,Romance"
Kerry Weaver,ER,Traditionalist-Hero,exact,tt0108757,tvSeries,ER,1994.0,"Drama,Romance"
Chuny Marquez,ER,Adventurer-Angel-Hero,exact,tt0108757,tvSeries,ER,1994.0,"Drama,Romance"
Malik McGrath,ER,Adventurer-Hero-Angel,exact,tt0108757,tvSeries,ER,1994.0,"Drama,Romance"
Abby Lockhart,ER,Hero,exact,tt0108757,tvSeries,ER,1994.0,"Drama,Romance"
Luka Kovac,ER,Hero,exact,tt0108757,tvSeries,ER,1994.0,"Drama,Romance"
Mark Zuckerberg,The Social Network,Geek-Hero-Demon,exact,tt1285016,movie,The Social Network,2010.0,"Biography,Drama"
Eduardo Saverin,The Social Network,Angel-Hero,exact,tt1285016,movie,The Social Network,2010.0,"Biography,Drama"
Sean Parker,The Social Network,Diva-Adventurer-Demon,exact,tt1285016,movie,The Social Network,2010.0,"Biography,Drama"
Tyler Winklevoss,The Social Network,Traditionalist-Diva-Demon,exact,tt1285016,movie,The Social Network,2010.0,"Biography,Drama"
Divya Narendra,The Social Network,Traditionalist-Demon-Diva,exact,tt1285016,movie,The Social Network,2010.0,"Biography,Drama"
Christy Lee,The Social Network,Adventurer-Diva-Demon,exact,tt1285016,movie,The Social Network,2010.0,"Biography,Drama"
Tallahassee,Zombieland,Lone Wolf-Adventurer-Demon,exact,tt1156398,movie,Zombieland,2009.0,"Action,Comedy,Horror"
Columbus,Zombieland,Traditionalist-Angel-Outcast,exact,tt1156398,movie,Zombieland,2009.0,"Action,Comedy,Horror"
Wichita,Zombieland,Demon-Hero,exact,tt1156398,movie,Zombieland,2009.0,"Action,Comedy,Horror"
Charlie Kelmeckis,The Perks of Being a Wallflower,Geek-Outcast-Angel,exact,tt1659337,movie,The Perks of Being a Wallflower,2012.0,Drama
Sam Button,The Perks of Being a Wallflower,Angel-Adventurer-Hero,exact,tt1659337,movie,The Perks of Being a Wallflower,2012.0,Drama
Patrick Stewart,The Perks of Being a Wallflower,Adventurer,exact,tt1659337,movie,The Perks of Being a Wallflower,2012.0,Drama
Jeff Winger,Community,Hero-Demon,exact,tt1439629,tvSeries,Community,2009.0,Comedy
Britta Perry,Community,Outcast-Adventurer-Demon,exact,tt1439629,tvSeries,Community,2009.0,Comedy
Abed Nadir,Community,Hero-Geek,exact,tt1439629,tvSeries,Community,2009.0,Comedy
Troy Barnes,Community,Adventurer,exact,tt1439629,tvSeries,Community,2009.0,Comedy
Annie Edison,Community,Angel-Hero-Diva,exact,tt1439629,tvSeries,Community,2009.0,Comedy
Shirley Bennett,Community,Hero-Angel-Diva,exact,tt1439629,tvSeries,Community,2009.0,Comedy
Pierce Hawthorne,Community,Demon,exact,tt1439629,tvSeries,Community,2009.0,Comedy
Craig Pelton,Community,Diva-Adventurer,exact,tt1439629,tvSeries,Community,2009.0,Comedy
Ben Chang,Community,Adventurer-Demon,exact,tt1439629,tvSeries,Community,2009.0,Comedy
Ian Duncan,Community,Fool-Outcast-Demon,exact,tt1439629,tvSeries,Community,2009.0,Comedy
Patrizia Reggiani,House of Gucci,Adventurer-Hero-Demon,exact,tt11214590,movie,House of Gucci,2021.0,"Biography,Crime,Drama"
Maurizio Gucci,House of Gucci,Hero-Diva-Traditionalist,exact,tt11214590,movie,House of Gucci,2021.0,"Biography,Crime,Drama"
Nick Stokes,CSI: Crime Scene Investigation,Brute-Adventurer-Hero,exact,tt0247082,tvSeries,CSI: Crime Scene Investigation,2000.0,"Crime,Drama,Mystery"
Greg Sanders,CSI: Crime Scene Investigation,Hero-Angel-Adventurer,exact,tt0247082,tvSeries,CSI: Crime Scene Investigation,2000.0,"Crime,Drama,Mystery"
Al Robbins,CSI: Crime Scene Investigation,Angel-Hero,exact,tt0247082,tvSeries,CSI: Crime Scene Investigation,2000.0,"Crime,Drama,Mystery"
Captain Jim Brass,CSI: Crime Scene Investigation,Brute-Traditionalist-Hero,exact,tt0247082,tvSeries,CSI: Crime Scene Investigation,2000.0,"Crime,Drama,Mystery"
Sara Sidle,CSI: Crime Scene Investigation,Hero,exact,tt0247082,tvSeries,CSI: Crime Scene Investigation,2000.0,"Crime,Drama,Mystery"
David Phillips,CSI: Crime Scene Investigation,Hero-Traditionalist-Angel,exact,tt0247082,tvSeries,CSI: Crime Scene Investigation,2000.0,"Crime,Drama,Mystery"
Hannah Horvath,Girls,Outcast-Adventurer-Demon,exact,tt1354007,short,Girls,1910.0,"Comedy,Short"
Marnie Michaels,Girls,Diva,exact,tt1354007,short,Girls,1910.0,"Comedy,Short"
Jessa Johansson,Girls,Demon-Adventurer,exact,tt1354007,short,Girls,1910.0,"Comedy,Short"
Shoshanna Shapiro,Girls,Diva,exact,tt1354007,short,Girls,1910.0,"Comedy,Short"
Adam Sackler,Girls,Outcast-Adventurer-Demon,exact,tt1354007,short,Girls,1910.0,"Comedy,Short"
Ray Ploshansky,Girls,Hero-Traditionalist-Outcast,exact,tt1354007,short,Girls,1910.0,"Comedy,Short"
Elisa Esposito,The Shape of Water,Adventurer-Angel-Hero,exact,tt1600753,short,The Shape of Water,2007.0,"Drama,Short"
The Amphibian Man,The Shape of Water,Hero-Adventurer-Lone Wolf,exact,tt1600753,short,The Shape of Water,2007.0,"Drama,Short"
T-800,Terminator 2: Judgement Day,Traditionalist-Lone Wolf-Hero,fuzzy,tt5895304,short,Terminator 2: Judgment Day,2008.0,"Comedy,Short"
Sarah Connor,Terminator 2: Judgement Day,Demon-Lone Wolf-Hero,fuzzy,tt5895304,short,Terminator 2: Judgment Day,2008.0,"Comedy,Short"
John Connor,Terminator 2: Judgement Day,Hero-Outcast-Adventurer,fuzzy,tt5895304,short,Terminator 2: Judgment Day,2008.0,"Comedy,Short"
Ender Wiggin,Ender's Game,Geek-Hero,fuzzy,tt10332712,short,Nander's Game,2019.0,"Comedy,Horror,Short"
Colonel Graff,Ender's Game,Traditionalist-Demon-Hero,fuzzy,tt10332712,short,Nander's Game,2019.0,"Comedy,Horror,Short"
Petra Arkanian,Ender's Game,Hero,fuzzy,tt10332712,short,Nander's Game,2019.0,"Comedy,Horror,Short"
Valentine Wiggin,Ender's Game,Hero-Angel,fuzzy,tt10332712,short,Nander's Game,2019.0,"Comedy,Horror,Short"
Peter Wiggin,Ender's Game,Demon,fuzzy,tt10332712,short,Nander's Game,2019.0,"Comedy,Horror,Short"
Bean,Ender's Game,Outcast-Angel-Hero,fuzzy,tt10332712,short,Nander's Game,2019.0,"Comedy,Horror,Short"
Norman Bates,Psycho,Geek-Demon-Outcast,exact,tt0054215,movie,Psycho,1960.0,"Drama,Horror,Mystery"
Marion Crane,Psycho,Hero-Diva,exact,tt0054215,movie,Psycho,1960.0,"Drama,Horror,Mystery"
Lila Crane,Psycho,Diva-Angel-Hero,exact,tt0054215,movie,Psycho,1960.0,"Drama,Horror,Mystery"
Pat Solitano,Silver Linings Playbook,Demon-Adventurer-Outcast,exact,tt1045658,movie,Silver Linings Playbook,2012.0,"Comedy,Drama,Romance"
Tiffany Maxwell,Silver Linings Playbook,Hero-Demon-Adventurer,exact,tt1045658,movie,Silver Linings Playbook,2012.0,"Comedy,Drama,Romance"
Bob Belcher,Bob's Burgers,Outcast,exact,tt1561755,tvSeries,Bob's Burgers,2011.0,"Animation,Comedy"
Linda Belcher,Bob's Burgers,Adventurer,exact,tt1561755,tvSeries,Bob's Burgers,2011.0,"Animation,Comedy"
Tina Belcher,Bob's Burgers,Angel-Geek-Outcast,exact,tt1561755,tvSeries,Bob's Burgers,2011.0,"Animation,Comedy"
Gene Belcher,Bob's Burgers,Fool-Adventurer,exact,tt1561755,tvSeries,Bob's Burgers,2011.0,"Animation,Comedy"
Louise Belcher,Bob's Burgers,Hero-Adventurer-Demon,exact,tt1561755,tvSeries,Bob's Burgers,2011.0,"Animation,Comedy"
Marty Byrde,Ozark,Traditionalist-Hero,exact,tt5071412,tvSeries,Ozark,2017.0,"Crime,Drama,Thriller"
Wendy Byrde,Ozark,Demon-Hero,exact,tt5071412,tvSeries,Ozark,2017.0,"Crime,Drama,Thriller"
Charlotte Byrde,Ozark,Diva-Outcast-Hero,exact,tt5071412,tvSeries,Ozark,2017.0,"Crime,Drama,Thriller"
Jonah Byrde,Ozark,Outcast-Geek-Hero,exact,tt5071412,tvSeries,Ozark,2017.0,"Crime,Drama,Thriller"
Ruth Langmore,Ozark,Lone Wolf-Demon-Hero,exact,tt5071412,tvSeries,Ozark,2017.0,"Crime,Drama,Thriller"
Rachel Garrison,Ozark,Outcast,exact,tt5071412,tvSeries,Ozark,2017.0,"Crime,Drama,Thriller"
Roy Petty,Ozark,Demon,exact,tt5071412,tvSeries,Ozark,2017.0,"Crime,Drama,Thriller"
Jacob Snell,Ozark,Lone Wolf-Hero-Demon,exact,tt5071412,tvSeries,Ozark,2017.0,"Crime,Drama,Thriller"
Darlene Snell,Ozark,Demon,exact,tt5071412,tvSeries,Ozark,2017.0,"Crime,Drama,Thriller"
Wyatt Langmore,Ozark,Outcast,exact,tt5071412,tvSeries,Ozark,2017.0,"Crime,Drama,Thriller"
Juliana Crain,The Man in the High Castle,Hero,exact,tt1740299,tvSeries,The Man in the High Castle,2015.0,"Drama,Sci-Fi,Thriller"
Inspector Kido,The Man in the High Castle,Demon-Traditionalist-Hero,exact,tt1740299,tvSeries,The Man in the High Castle,2015.0,"Drama,Sci-Fi,Thriller"
John Smith,The Man in the High Castle,Demon-Traditionalist-Hero,exact,tt1740299,tvSeries,The Man in the High Castle,2015.0,"Drama,Sci-Fi,Thriller"
Nathaniel 'Hawkeye' Poe,The Last of the Mohicans,Lone Wolf-Hero,exact,tt0208257,short,The Last of the Mohicans,1911.0,"Drama,Short,Western"
Cora Munro,The Last of the Mohicans,Angel-Hero,exact,tt0208257,short,The Last of the Mohicans,1911.0,"Drama,Short,Western"
Patty Hewes,Damages,Demon-Hero,exact,tt0497897,tvMovie,Damages,2006.0,Drama
Ellen Parsons,Damages,Hero,exact,tt0497897,tvMovie,Damages,2006.0,Drama
Tom Shayes,Damages,Diva-Traditionalist-Hero,exact,tt0497897,tvMovie,Damages,2006.0,Drama
Homer Simpson,The Simpsons,Brute-Fool-Adventurer,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Bart Simpson,The Simpsons,Demon-Adventurer,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Marge Simpson,The Simpsons,Hero-Angel,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Lisa Simpson,The Simpsons,Angel-Hero,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Apu Nahasapeemapetilon,The Simpsons,Brute-Diva-Angel,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Mr. Burns,The Simpsons,Traditionalist-Demon,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Ned Flanders,The Simpsons,Diva-Angel,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Milhouse Van Houten,The Simpsons,Diva-Angel-Outcast,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Moe Szyslak,The Simpsons,Demon-Outcast,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Nelson Muntz,The Simpsons,Brute-Outcast-Demon,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Krusty the Clown,The Simpsons,Fool-Adventurer-Demon,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Edna Krabappel,The Simpsons,Traditionalist-Outcast-Demon,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Waylon Smithers,The Simpsons,Diva-Traditionalist-Angel,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Barney Gumble,The Simpsons,Outcast-Fool,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Principal Skinner,The Simpsons,Outcast-Diva-Traditionalist,exact,tt0096697,tvSeries,The Simpsons,1989.0,"Animation,Comedy"
Eric Murphy,Entourage,Diva-Angel-Hero,exact,tt3488418,movie,Entourage,1977.0,"Action,Drama,Thriller"
Vincent Chase,Entourage,Adventurer,exact,tt3488418,movie,Entourage,1977.0,"Action,Drama,Thriller"
Johnny 'Drama' Chase,Entourage,Demon-Adventurer-Outcast,exact,tt3488418,movie,Entourage,1977.0,"Action,Drama,Thriller"
Turtle,Entourage,Brute-Angel-Adventurer,exact,tt3488418,movie,Entourage,1977.0,"Action,Drama,Thriller"
Ari Gold,Entourage,Hero-Demon,exact,tt3488418,movie,Entourage,1977.0,"Action,Drama,Thriller"
Molly Davidson,Booksmart,Diva-Hero,exact,tt1489887,movie,Booksmart,2019.0,Comedy
Amy Antsler,Booksmart,Geek-Hero-Angel,exact,tt1489887,movie,Booksmart,2019.0,Comedy
Paul Smecker,The Boondock Saints,Adventurer-Demon-Hero,,,,,,
Connor MacManus,The Boondock Saints,Lone Wolf-Adventurer-Hero,,,,,,
Murphy MacManus,The Boondock Saints,Lone Wolf-Hero-Adventurer,,,,,,
David Della Rocco,The Boondock Saints,Outcast-Demon-Adventurer,,,,,,
Papa Joe Yakavetta,The Boondock Saints,Demon,,,,,,
Rue Bennett,Euphoria,Adventurer-Geek-Outcast,exact,tt0847877,movie,Euphoria,2006.0,"Drama,Romance"
Jules Vaughn,Euphoria,Geek-Adventurer,exact,tt0847877,movie,Euphoria,2006.0,"Drama,Romance"
Cassie Howard,Euphoria,Diva-Adventurer,exact,tt0847877,movie,Euphoria,2006.0,"Drama,Romance"
Nate Jacobs,Euphoria,Demon,exact,tt0847877,movie,Euphoria,2006.0,"Drama,Romance"
Lexi Howard,Euphoria,Traditionalist-Hero-Angel,exact,tt0847877,movie,Euphoria,2006.0,"Drama,Romance"
Maddy Perez,Euphoria,Hero-Demon-Adventurer,exact,tt0847877,movie,Euphoria,2006.0,"Drama,Romance"
Robert Langdon,The Da Vinci Code,Hero,fuzzy,tt1280507,tvMovie,The Da Vinci Coed,2007.0,Comedy
Sophie Neveu,The Da Vinci Code,Angel-Hero,fuzzy,tt1280507,tvMovie,The Da Vinci Coed,2007.0,Comedy
Leigh Teabing,The Da Vinci Code,Geek-Hero-Demon,fuzzy,tt1280507,tvMovie,The Da Vinci Coed,2007.0,Comedy
Sam Baldwin,Sleepless in Seattle,Hero-Angel,exact,tt0108160,movie,Sleepless in Seattle,1993.0,"Comedy,Drama,Romance"
Annie Reed,Sleepless in Seattle,Adventurer-Hero-Angel,exact,tt0108160,movie,Sleepless in Seattle,1993.0,"Comedy,Drama,Romance"
Frank Gallagher,Shameless,Fool-Adventurer-Demon,exact,tt0063560,movie,Shameless,1968.0,"Crime,Drama"
Carl Gallagher,Shameless,Lone Wolf-Demon-Adventurer,exact,tt0063560,movie,Shameless,1968.0,"Crime,Drama"
Lip Gallagher,Shameless,Demon-Lone Wolf-Hero,exact,tt0063560,movie,Shameless,1968.0,"Crime,Drama"
Veronica Fisher,Shameless,Hero-Adventurer,exact,tt0063560,movie,Shameless,1968.0,"Crime,Drama"
Kevin Ball,Shameless,Adventurer,exact,tt0063560,movie,Shameless,1968.0,"Crime,Drama"
Debbie Gallagher,Shameless,Outcast-Demon-Adventurer,exact,tt0063560,movie,Shameless,1968.0,"Crime,Drama"
Ian Gallagher,Shameless,Outcast-Hero-Adventurer,exact,tt0063560,movie,Shameless,1968.0,"Crime,Drama"
Fiona Gallagher,Shameless,Demon-Adventurer-Hero,exact,tt0063560,movie,Shameless,1968.0,"Crime,Drama"
Tommy,Shameless,Outcast-Fool-Brute,exact,tt0063560,movie,Shameless,1968.0,"Crime,Drama"
Kermit,Shameless,Traditionalist-Fool-Outcast,exact,tt0063560,movie,Shameless,1968.0,"Crime,Drama"
Tugg Speedman,Tropic Thunder,Demon-Adventurer-Diva,exact,tt0942385,movie,Tropic Thunder,2008.0,"Action,Comedy,War"
Jeff Portnoy,Tropic Thunder,Fool-Demon-Adventurer,exact,tt0942385,movie,Tropic Thunder,2008.0,"Action,Comedy,War"
Kirk Lazarus,Tropic Thunder,Adventurer-Hero-Demon,exact,tt0942385,movie,Tropic Thunder,2008.0,"Action,Comedy,War"
Danny Reagan,Blue Bloods,Demon-Brute-Hero,exact,tt1595859,tvSeries,Blue Bloods,2010.0,"Crime,Drama,Mystery"
Erin Reagan,Blue Bloods,Hero,exact,tt1595859,tvSeries,Blue Bloods,2010.0,"Crime,Drama,Mystery"
Jamie Reagan,Blue Bloods,Brute-Angel-Hero,exact,tt1595859,tvSeries,Blue Bloods,2010.0,"Crime,Drama,Mystery"
Henry Reagan,Blue Bloods,Brute-Angel-Hero,exact,tt1595859,tvSeries,Blue Bloods,2010.0,"Crime,Drama,Mystery"
Frank Reagan,Blue Bloods,Hero,exact,tt1595859,tvSeries,Blue Bloods,2010.0,"Crime,Drama,Mystery"
Abigail Baker,Blue Bloods,Angel-Hero,exact,tt1595859,tvSeries,Blue Bloods,2010.0,"Crime,Drama,Mystery"
Sally Albright,When Harry Met Sally...,Angel-Diva-Hero,exact,tt0098635,movie,When Harry Met Sally...,1989.0,"Comedy,Drama,Romance"
Harry Burns,When Harry Met Sally...,Hero-Outcast-Demon,exact,tt0098635,movie,When Harry Met Sally...,1989.0,"Comedy,Drama,Romance"
Cady Heron,Mean Girls,Hero-Diva-Outcast,exact,tt0377092,movie,Mean Girls,2004.0,Comedy
Regina George,Mean Girls,Hero-Diva-Demon,exact,tt0377092,movie,Mean Girls,2004.0,Comedy
Gretchen Wieners,Mean Girls,Diva,exact,tt0377092,movie,Mean Girls,2004.0,Comedy
Karen Smith,Mean Girls,Diva-Adventurer-Fool,exact,tt0377092,movie,Mean Girls,2004.0,Comedy
Janis Ian,Mean Girls,Adventurer-Hero-Demon,exact,tt0377092,movie,Mean Girls,2004.0,Comedy
Damian Leigh,Mean Girls,Adventurer,exact,tt0377092,movie,Mean Girls,2004.0,Comedy
Aaron Samuels,Mean Girls,Angel-Brute,exact,tt0377092,movie,Mean Girls,2004.0,Comedy
Ms. Sharon Norbury,Mean Girls,Outcast-Angel-Hero,exact,tt0377092,movie,Mean Girls,2004.0,Comedy
June George,Mean Girls,Fool-Diva-Adventurer,exact,tt0377092,movie,Mean Girls,2004.0,Comedy
Betsy Heron,Mean Girls,Angel-Traditionalist-Hero,exact,tt0377092,movie,Mean Girls,2004.0,Comedy
Jay Pritchett,Modern Family,Traditionalist-Brute-Hero,exact,tt1442437,tvSeries,Modern Family,2009.0,"Comedy,Drama,Romance"
Gloria Delgado-Pritchett,Modern Family,Hero-Adventurer,exact,tt1442437,tvSeries,Modern Family,2009.0,"Comedy,Drama,Romance"
Claire Dunphy,Modern Family,Hero,exact,tt1442437,tvSeries,Modern Family,2009.0,"Comedy,Drama,Romance"
Phil Dunphy,Modern Family,Angel-Adventurer,exact,tt1442437,tvSeries,Modern Family,2009.0,"Comedy,Drama,Romance"
Mitchell Pritchett,Modern Family,Angel-Hero-Diva,exact,tt1442437,tvSeries,Modern Family,2009.0,"Comedy,Drama,Romance"
Cameron Tucker,Modern Family,Diva-Adventurer,exact,tt1442437,tvSeries,Modern Family,2009.0,"Comedy,Drama,Romance"
Luke Dunphy,Modern Family,Fool-Adventurer,exact,tt1442437,tvSeries,Modern Family,2009.0,"Comedy,Drama,Romance"
Manny Delgado,Modern Family,Hero-Diva-Angel,exact,tt1442437,tvSeries,Modern Family,2009.0,"Comedy,Drama,Romance"
Haley Dunphy,Modern Family,Demon-Diva-Adventurer,exact,tt1442437,tvSeries,Modern Family,2009.0,"Comedy,Drama,Romance"
Alex Dunphy,Modern Family,Traditionalist-Hero,exact,tt1442437,tvSeries,Modern Family,2009.0,"Comedy,Drama,Romance"
John Rayburn,Bloodline,Traditionalist-Hero,exact,tt0327914,movie,Bloodline,1963.0,Drama
Meg Rayburn,Bloodline,Diva-Demon-Hero,exact,tt0327914,movie,Bloodline,1963.0,Drama
Kevin Rayburn,Bloodline,Fool-Demon-Outcast,exact,tt0327914,movie,Bloodline,1963.0,Drama
Diana Rayburn,Bloodline,Diva-Angel-Hero,exact,tt0327914,movie,Bloodline,1963.0,Drama
Eric O'Bannon,Bloodline,Lone Wolf-Outcast-Demon,exact,tt0327914,movie,Bloodline,1963.0,Drama
Sally Rayburn,Bloodline,Traditionalist-Outcast-Hero,exact,tt0327914,movie,Bloodline,1963.0,Drama
Don Draper,Mad Men,Hero-Demon,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Peggy Olson,Mad Men,Hero,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Pete Campbell,Mad Men,Diva-Demon,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Betty Draper,Mad Men,Demon-Traditionalist-Diva,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Joan Holloway,Mad Men,Hero,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Salvatore Romano,Mad Men,Hero-Adventurer-Diva,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Paul Kinsey,Mad Men,Outcast-Geek-Diva,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Ken Cosgrove,Mad Men,Diva-Angel,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Harry Crane,Mad Men,Traditionalist-Outcast-Diva,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Rachel Menken,Mad Men,Hero,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Roger Sterling,Mad Men,Diva-Adventurer-Demon,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Bert Cooper,Mad Men,Diva-Sophisticate-Hero,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Henry Francis,Mad Men,Brute-Hero-Traditionalist,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Lane Pryce,Mad Men,Hero-Diva-Traditionalist,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Stan Rizzo,Mad Men,Adventurer,exact,tt0804503,tvSeries,Mad Men,2007.0,Drama
Kara Danvers,Supergirl,Adventurer-Hero-Angel,exact,tt37748863,tvMiniSeries,Supergirl,1972.0,Comedy
Alex Danvers,Supergirl,Hero,exact,tt37748863,tvMiniSeries,Supergirl,1972.0,Comedy
J'onn J'onzz,Supergirl,Hero,exact,tt37748863,tvMiniSeries,Supergirl,1972.0,Comedy
